id,group_id,split,role,family,audio_sha256
e13_twin_a,e13,held_out,twin,base,e72368ef612dd1cd8eb825013025475c643980cfccd97e2d96ea6018a3f3e2c5
e13_query_a_exact,e13,held_out,query,exact,2527c1262997b2a3f00a3fad324eb922f56e59d8d6909916a2b27241cb8da0d0
e13_query_a_transpose,e13,held_out,query,transpose,2c5ea1f65bc92caf11300950ce0c61464c1ff608d715ed1d5d94cf39b913f63e
e13_query_a_detune,e13,held_out,query,detune,148f89aeaf91b7ad1f03a912fc8a25adbda6fe9a3880ee9b09d761311a0142c5
e13_query_a_timing,e13,held_out,query,timing,37d25f70b1a1c0c85c07346d71879c5d69127469650e79c7a3fece158d6ddfc9
e13_query_a_delete_rest,e13,held_out,query,delete_rest,0a77ed9288c448382adad295edad9a6d8d6e35dbb860baff271883a07dc96edb
e13_query_a_delete_closed,e13,held_out,query,delete_closed,f344d280f5c99e7ecf385e69f8d7ba56a4a07ca85e517be583bf0bb83425d869
e13_query_a_delete_two,e13,held_out,query,delete_two,604f2360eaba7677628b5dad7d4d9fde1bfe350dcc8e2647c536f821052093fe
e13_query_a_substitute,e13,held_out,query,substitute,0d24ca33fcdd7bbf0ee01c4f9f6507ef927fa14f56b3291635fc8dda1ee26068
e13_query_a_insert,e13,held_out,query,insert,8d179d3aec44a6e315b960e69f34d7f9b003e62014e5964ed5621334f7af358d
e13_query_a_delete_insert,e13,held_out,query,delete_insert,c919342cb6d304747edeba3ecba1172a0c42257bd2586a2ef6043178166042cd
e13_query_a_weak_present,e13,held_out,query,weak_present,ee6e485d45e8a9c4b5a2af97e244f97f4bce804a2e20a56a9022a1fb4d67766d
e13_query_a_mask_present,e13,held_out,query,mask_present,263b4f5975cffd6220847ab2d1aec221ae2883c24f53f59eb6485b20981512c6
e13_query_a_mask_absent,e13,held_out,query,mask_absent,b8f76030f651a0f8c5520e878738fa99c239dfe944db86def11e979caf1be15f
e13_query_a_merged,e13,held_out,query,merged,b3295211d79e29317c8933e1729b85965875ba3c42ced179016735194c20a68a
e13_query_a_legitimate_rest,e13,held_out,query,legitimate_rest,83d43034560e9cee4a4c4eb74bf16679b19615c339fd2dd9b8df359949cbbdd7
e13_query_a_delete_transpose,e13,held_out,query,delete_transpose,a0e1a263d235cb9b7ccee2f01f8907005974cfd3cadcbf6301105038e1c63b53
e13_query_a_delete_timing,e13,held_out,query,delete_timing,9ac96549cade915f7175e6d2bb393f0934ae7ab645997c3c5f1a7d5b7a915dd8
e13_query_a_delete_detune,e13,held_out,query,delete_detune,a2f7e2fc352ccaf7068c2efd8eca35714e60a76f5a10cd0474e61385fbbfed04
e13_query_b_exact,e13,held_out,query,exact,29f63e6f4d8651821b381e20bf763fc2a81137c039639ec2c7be2ba8dcf9f13e
e13_query_b_transpose,e13,held_out,query,transpose,644fe7d8d0fe5a07cdef757c734e8815b996ecb257bee747580b9775b42e8cc6
e13_query_b_detune,e13,held_out,query,detune,e7d056b76ca8926ef2bda64a361806b798175a54ca0c7d982c95a60e3760e4b7
e13_query_b_timing,e13,held_out,query,timing,f1412a4a6bb4ec64625aa098217e3e2e158529b729d41bdbcf520c9cf7a615ae
e13_query_b_delete_rest,e13,held_out,query,delete_rest,07e8ec89047e1d96483c29a9acfc74379e32707e66ddf0a305a2b618f26ed118
e13_query_b_delete_closed,e13,held_out,query,delete_closed,ddde66b771eae699c1455006c9945c4aed97d507832c90e6049b1edadb2cb116
e13_query_b_delete_two,e13,held_out,query,delete_two,c3a0c236f73b69aa800f03b1f6f4b589149b9edc81e714eec7924e7acee4d57b
e13_query_b_substitute,e13,held_out,query,substitute,44b5e5b1aed8c9a9a496e36625ec7c6f866ff474a4f543a22ca357cfb45d3bc3
e13_query_b_insert,e13,held_out,query,insert,e9d2c2c40cca93f8c21d974eb1af361b140b859ecc12c8e9ee24a33377ac93bc
e13_query_b_delete_insert,e13,held_out,query,delete_insert,d3346b718af196eda9d48d93e6c433c7603939bea0f5b3626ea6203ca70917e7
e13_query_b_weak_present,e13,held_out,query,weak_present,e87d751016a3be11cff2182064827d9a4d45781df0a004d2af6c416a5f793647
e13_query_b_mask_present,e13,held_out,query,mask_present,83f94642d770f91f97d6f55f40ff8d3beee19ea6886617e1f23d03dae4725201
e13_query_b_mask_absent,e13,held_out,query,mask_absent,ee6e8735138761bb6a530119fc7ce1ed0d19e3cb0f037b9a34a55f66acd13c42
e13_query_b_merged,e13,held_out,query,merged,8defa7e0f1bd300e2a299b487634dcf6874254205cbe8c0196304d5b143f6994
e13_query_b_legitimate_rest,e13,held_out,query,legitimate_rest,a5928521d52303bc12603c8d4bde80b452be883a32ba37ab2df7e10ea74cc84b
e13_query_b_delete_transpose,e13,held_out,query,delete_transpose,d2171af7daa28d2b206a003e75947ea240bf6d9385f961185beebcadf43b5abf
e13_query_b_delete_timing,e13,held_out,query,delete_timing,37a6602257b7793fcae293a8467bf99809aa1bc075969901d589ba73065f1cd4
e13_query_b_delete_detune,e13,held_out,query,delete_detune,f919071c5d6c1054ef8c9da512270e53d82ed9cc438b8b696a4084f813dd574d
e14_reference_a,e14,held_out,reference,base,c38f60e23e96b52af37b9d89ceeea96226ffb7bec375594e10e1066d3495c407
e14_reference_b,e14,held_out,reference,base,e36ebb17e2db642371ed44a4c31b0a33590e89f39f88c2d8394dbf21995a02e1
e14_distractor_0,e14,held_out,distractor,base,44ff4fc5b3f5a4a089fa11ac631543c3640b53e1fe82c5256f0fe8ef7c5fb20c
e14_distractor_1,e14,held_out,distractor,base,c3c2d3729e77a0026293bdf247423ba7f31094eaf1575f7168c6a2b0b6f3f3d5
e14_distractor_2,e14,held_out,distractor,base,96d3583f157395a81c3751b755ec1662faef0b94b579cf108c9ca6aa9a3da8ce
e14_distractor_3,e14,held_out,distractor,base,a34470dceb085a30d2fc16ed3470e6cff6513cc1b4aa08871625aeb39eb6ae96
e14_distractor_4,e14,held_out,distractor,base,0b55d6de25cdb14ad2cf9cb4ff402edadc18c3722fce32993cb1f50fa2efb059
e14_distractor_5,e14,held_out,distractor,base,b1b958263bdc700c89cc9c57c3d6256533e2dd9393fcdcad2bcb9516d3172e17
e14_distractor_6,e14,held_out,distractor,base,148a11f0633f71df1fe43b9d5bbb4cd579c57ede3c3bcd244b9984b64be635ce
e14_distractor_7,e14,held_out,distractor,base,4a4cdfcebaa8624e69b0dfe562e56f9dc086c71e1b83c328b0ca1d19dfd074ac
e14_twin_a,e14,held_out,twin,base,08f1baed4d4f5e43b31e1963bd36dae4b162daf07200b4bd83e3c38d02fa9b2f
e14_query_a_exact,e14,held_out,query,exact,c38f60e23e96b52af37b9d89ceeea96226ffb7bec375594e10e1066d3495c407
e14_query_a_transpose,e14,held_out,query,transpose,afcb425a0fca49406e4557093f437a49c85c14db8f657659a0ecc1dc764ed0c6
e14_query_a_detune,e14,held_out,query,detune,8c92ae7bede079fed807335314477caf8a5c2f3a1e2dabd595770ff12ac54643
e14_query_a_timing,e14,held_out,query,timing,3fc037f7c5d06d123c017ece8b2166410469710d4132b55beb9e8df13a41f7b0
e14_query_a_delete_rest,e14,held_out,query,delete_rest,bda037254d18a01ae9e43eddcdf2e14ec3ed8855ebea93c28f3cc91365f3d1ce
e14_query_a_delete_closed,e14,held_out,query,delete_closed,1cd1b73cfe51c2708571c0d86b9c0c2b7560ab4e051bda93d3acf78fe8501155
e14_query_a_delete_two,e14,held_out,query,delete_two,114cb1dc7066446357a332a29db8ec3a4553cc588aaf942a22a8d34c78961eb4
e14_query_a_substitute,e14,held_out,query,substitute,4cc1e8fa44616b0b6e4dee0278bfbe9681addaafb7b5c5503622b02f507eb835
e14_query_a_insert,e14,held_out,query,insert,2a63bb1a24387d30e8019ae992b5db4b7dc86c7b4e71e53603d9fc51e4ed7dbd
e14_query_a_delete_insert,e14,held_out,query,delete_insert,9e3d4199013da4f24f1fc228fec1caf33ffa1d7998217dbff1b63fad044568b1
e14_query_a_weak_present,e14,held_out,query,weak_present,e30894c3ba109b0206649cd7a8dac55e4c25f76bb05ecc66a99528b8b7ff35d4
e14_query_a_mask_present,e14,held_out,query,mask_present,7533f0add30b3bbe3fad0b935afff7e3c63f2246de80766eab124169966bd639
e14_query_a_mask_absent,e14,held_out,query,mask_absent,9b27f19a8913b6d846d9cc38624020db1f1b2b54b2862b9c615c49de5c878479
e14_query_a_merged,e14,held_out,query,merged,6aa72cf60e4b881e57d5b0711cd5ee627996f2316d53727529e69da0441619b1
e14_query_a_legitimate_rest,e14,held_out,query,legitimate_rest,25192747bd48f05b246afd248f66624541ed8cc5b84f8554f2dd44a677f30435
e14_query_a_delete_transpose,e14,held_out,query,delete_transpose,6c50dec664fca38e7876708da217606f7fcff0d3a522110ea7df675e1fddaaa3
e14_query_a_delete_timing,e14,held_out,query,delete_timing,7f5209ce6b00d7db7be2b1d113a499856cb5dcb73aface10abd20e3a07787d2d
e14_query_a_delete_detune,e14,held_out,query,delete_detune,33ac7e60f3a2cf6e1a44158f803ac741375816eb333556d9f35aa2533cb2bd9d
e14_query_b_exact,e14,held_out,query,exact,e36ebb17e2db642371ed44a4c31b0a33590e89f39f88c2d8394dbf21995a02e1
e14_query_b_transpose,e14,held_out,query,transpose,ca12a9dbeb2b18867cb40d78c2d81c75ee2ec1f23341c101b0c8f42d39126d51
e14_query_b_detune,e14,held_out,query,detune,9b367c3457c1cf374b012cb96bd1fb54cb1e004228c32431069847dcd613edee
e14_query_b_timing,e14,held_out,query,timing,20ba1e9d769a53d062232cb5e4c5239fbf9f72889da37d3a4d7620d7cdead6df
e14_query_b_delete_rest,e14,held_out,query,delete_rest,2faf8856c654f44629a44864daa6c4b0a676b5f1738d1cff4681e7a401d944e1
e14_query_b_delete_closed,e14,held_out,query,delete_closed,2bffc520532189781866d3328132861ace1de20841993ced553368973ed2fde2
e14_query_b_delete_two,e14,held_out,query,delete_two,63ca9a51ed1faa7ce8ee0f9d9872f3edf5ab9a48d6dee7bdb466b57adc54f45c
e14_query_b_substitute,e14,held_out,query,substitute,ef14f219ce30b33ce17ab83def55d1cfd4bb3a33d1ee26951aa85015cb0efbdf
e14_query_b_insert,e14,held_out,query,insert,70d3a874d00104f072898e4a9da19c14f7247b9e07ec2f4cf4ee3a7254f03fc2
e14_query_b_delete_insert,e14,held_out,query,delete_insert,05a7c46da53c54d277b162884846701221e25e1c06f79917341a4714925c4173
e14_query_b_weak_present,e14,held_out,query,weak_present,2fff368f8066ff06007388e19015e5412d5761bc3922357ada78976c6bc2c46f
e14_query_b_mask_present,e14,held_out,query,mask_present,6dd9bf8b33fe6cac29d6598b62042fb1e22b43abf378a823974740903c65f0bc
e14_query_b_mask_absent,e14,held_out,query,mask_absent,79586cb91dabb3ff463752e7fd072dfabd0275c98e143fbdd4400104655f88d6
e14_query_b_merged,e14,held_out,query,merged,610ce77de2314c81a88e7bf9c3dc3764f5c442ce84dc226386a6cb2b07591d93
e14_query_b_legitimate_rest,e14,held_out,query,legitimate_rest,9399553c6e00117469fe73f3d9f22123356ce771336380c1d3e29690719958ef
e14_query_b_delete_transpose,e14,held_out,query,delete_transpose,a278c05e68eae3cbd3668024daf7ecf18542c87c6f40cd16f8b1d4ce1aa50a8d
e14_query_b_delete_timing,e14,held_out,query,delete_timing,21516e7e3136a21485d0a560cc393140045ad12e59a1fb5715cae9b3b088b7f5
e14_query_b_delete_detune,e14,held_out,query,delete_detune,b3292a89a70bb749cd45628c564c08031d9b9f9ef96d386393d287eff2832f01
e15_reference_a,e15,held_out,reference,base,d9dd16a25bd536ace0b653eed2c0f843a4beed039fd7be87bc3ae1a9258bdea1
e15_reference_b,e15,held_out,reference,base,7f48a36b125058cd5df56ac3f75e3c53567b7510f7f4693ac1563d917e20c895
e15_distractor_0,e15,held_out,distractor,base,bc5e1dd8b35402b17f75a51df67f868ff2ad10ba1d5ab749cd1050e0e1d30f71
e15_distractor_1,e15,held_out,distractor,base,3e62d84ec9340a39f7c914eb03561e0a215fe19291b8396bc6aef725cb4ef2be
e15_distractor_2,e15,held_out,distractor,base,b0cd4a272fb06a30d80fc7118ea86bab46fa0b9e64d850170f20b3fb80c4c6c4
e15_distractor_3,e15,held_out,distractor,base,78b4959bec066e0f67ad130261f3c3d8d8cb754105a1ed3a87fa997880f16519
e15_distractor_4,e15,held_out,distractor,base,11dd6776af156ba47ce1fa9fe8162c0120e1350975dc9dc623cde2e23dc4fd99
e15_distractor_5,e15,held_out,distractor,base,3aa388b4e4914042917fd2d8c3226894824d8b0baa8f16c71f829734cc646551
e15_distractor_6,e15,held_out,distractor,base,a3704bc2e41d37a8ccec8bc9b243975d7fbabe0146edbe46474330a214fdbbd3
e15_distractor_7,e15,held_out,distractor,base,21b8e46dd52373b5547f8c3a13614a2f19a23894dc54d55b58e36bdabc8fe368
e15_twin_a,e15,held_out,twin,base,9e5f904d204f72dbeae84c52b3e400a1828d8f96cf6bc2105a2277ee99cf717b
e15_query_a_exact,e15,held_out,query,exact,d9dd16a25bd536ace0b653eed2c0f843a4beed039fd7be87bc3ae1a9258bdea1
e15_query_a_transpose,e15,held_out,query,transpose,be77247e295dbd5341f8e0b939c775f1a760bc001bd256ca512a51e09045bf03
e15_query_a_detune,e15,held_out,query,detune,6c85569fdbf54a867c508c94f31c0faa3a0a2f6c6704b1ec966caf0427157873
e15_query_a_timing,e15,held_out,query,timing,54dacc460fb97f04838a0e06c3fb87639f4770892f4052581d0e718eb0de922d
e15_query_a_delete_rest,e15,held_out,query,delete_rest,4f73c572d73271a6797e99b31f6d1c9a35a10c9908db89ea7986f94149ec5852
e15_query_a_delete_closed,e15,held_out,query,delete_closed,c83b5ad0a3d3b4a5a6fad2ddcd51c2971c04010fe14d9c5c5694750779be7b95
e15_query_a_delete_two,e15,held_out,query,delete_two,f5009e50db3a725a90f8985e69523ea663a847d5881491ca3e6e8fe1874554a2
e15_query_a_substitute,e15,held_out,query,substitute,76d431db89756647ca8f4951a7937cab9328c48171c9f45e26702f2a8b8f90d9
e15_query_a_insert,e15,held_out,query,insert,cdf8d057aa2d039cd2bd8aebe68a08c97be4f61d364c46dc04d38613d3bca880
e15_query_a_delete_insert,e15,held_out,query,delete_insert,096ad4c6a924e98e93c74a6f046678e41e28c00d1b1b8192db70ce9d623e5e97
e15_query_a_weak_present,e15,held_out,query,weak_present,3291f21c2b8804feb57afc283eb2dbd89b8ec4a8386ff6a5f3bcd93992637350
e15_query_a_mask_present,e15,held_out,query,mask_present,6a19ccc74f87504125e941b845912e609bdd815026388c434d3076cfdb79eb79
e15_query_a_mask_absent,e15,held_out,query,mask_absent,1ffd8d793e802c0bf5d3149416cb4b653d933c96c63047145fefb463f59a4cfc
e15_query_a_merged,e15,held_out,query,merged,9aef8398e9ed1b7b40205e5d4ad2b1287d9086068766d1254f4b33c12ca7e0de
e15_query_a_legitimate_rest,e15,held_out,query,legitimate_rest,3d7d57661f474304da46ad85d2c1ea53c39a15960e4eec84af17de5ccdfa2d16
e15_query_a_delete_transpose,e15,held_out,query,delete_transpose,0923f6cd4921d870f1546d1239d634650120da18380eb885a78adb155987a83b
e15_query_a_delete_timing,e15,held_out,query,delete_timing,61fd6995e5fe54d2156c79b03149559d54d4781663c97d3af47d54c96f7b2e61
e15_query_a_delete_detune,e15,held_out,query,delete_detune,16443aeb5d920ecb5888d7d7c8b875d7a9c8d7d27c46d51b49eea93b87d27561
e15_query_b_exact,e15,held_out,query,exact,7f48a36b125058cd5df56ac3f75e3c53567b7510f7f4693ac1563d917e20c895
e15_query_b_transpose,e15,held_out,query,transpose,f2a82fd11a6116427a11b3b11889bf4b86f10923428000c510a2c094516818fc
e15_query_b_detune,e15,held_out,query,detune,268409ffd2eb1228eb7d3449663de4a41afca493df37d0c179228b5def802476
e15_query_b_timing,e15,held_out,query,timing,80c6fe54a16b86acd0dedbebb07db5c87f7b08d9146f4a001625644e42d74f4f
e15_query_b_delete_rest,e15,held_out,query,delete_rest,9b752cdcd40a977bb7671ede92645ed95254df46f0e993710e1965ede047f51e
e15_query_b_delete_closed,e15,held_out,query,delete_closed,a880a3ad81feac786951f78b1fe6079293207b5017d5a111fd528184f8bb071e
e15_query_b_delete_two,e15,held_out,query,delete_two,f0b2379363ffd20daef72db33ab24fb1f094ca8fdf00446ea42612ea71438e5e
e15_query_b_substitute,e15,held_out,query,substitute,897a92e5d14b62deca258edcd585aa3762ad02165b07f7090ebac8959e750c2a
e15_query_b_insert,e15,held_out,query,insert,a84e74eb60c530adfad70c88b05fecf28eb569ff0d7cf4170336dd50a9b4490c
e15_query_b_delete_insert,e15,held_out,query,delete_insert,735dc3b71dc96acf8b865f10586490822c8640010dbc65a094f1d4d9ca465e9f
e15_query_b_weak_present,e15,held_out,query,weak_present,7feeea8674e0de475958ca08a0b36837591676ef5cc9947fb6728406f944adc5
e15_query_b_mask_present,e15,held_out,query,mask_present,ac86f2e8f818a9a57744e95ac85ac009965ff0538d7f4a2cc8a60f5239de7c04
e15_query_b_mask_absent,e15,held_out,query,mask_absent,555d013efe956ea8499cfc201db2971d29f23cd2c4fbd798e2843f7833228e9c
e15_query_b_merged,e15,held_out,query,merged,d24050365c7df9f2944b8d3d2c7659fa83d14ab9b0f06758b2c35507ef685c0a
e15_query_b_legitimate_rest,e15,held_out,query,legitimate_rest,8e088d122eeed74d597cbf5b566cc562f303b5db4ed3afce9459c535e6c534c4
e15_query_b_delete_transpose,e15,held_out,query,delete_transpose,96c8664b37e0eba4a81a98002fc94c22f784b35683c6793f416ef114876614ba
e15_query_b_delete_timing,e15,held_out,query,delete_timing,c784fce3493d1b0944d310ea311394009ffb66d591d50fb1d048fb611be6a6fe
e15_query_b_delete_detune,e15,held_out,query,delete_detune,4cbd9cba482088f237922c4a23b51aff2d1905e992c8a3ed9b915173a5172c35
e16_reference_a,e16,held_out,reference,base,0bbfb4dfb41800f1943fcab1f643b1cc0d2efc5d6c9283ab58c7d01f3a1dadb0
e16_reference_b,e16,held_out,reference,base,cfe9e8107c01db5dbf8d0b37a6e639fcc4f7611fffcbfec5bcac299591b08c8b
e16_distractor_0,e16,held_out,distractor,base,ac9f4d8ebd8f39f8c2eec141501bef0b48f9449d250fce573da37533171c6577
e16_distractor_1,e16,held_out,distractor,base,5b7a7eb2d5bba8809ab5f9d51bc2a86be73b6f38db6f5b27e2e27abc71011151
e16_distractor_2,e16,held_out,distractor,base,09500ceaf2c4156f15048ce915256076be8fccf4f534499bd8b8e4083106c891
e16_distractor_3,e16,held_out,distractor,base,2463916901b65356cdf41603a293fac469f535cadbc637e3821f87cc3956bb67
e16_distractor_4,e16,held_out,distractor,base,d3899385ef127a29a1b9f9b4566fc5dbd994ea517bd706db17d213a9775d9620
e16_distractor_5,e16,held_out,distractor,base,31e62d2e62a32db50a4a9cd6419dd11c751cb6f5fb9406520148fa91c24bf5ab
e16_distractor_6,e16,held_out,distractor,base,1ed7ddbcaa356cfe35f8bf996ba3013d9e338c5f905e02d509494ac443323ea6
e16_distractor_7,e16,held_out,distractor,base,25d213a05c6e6d666ff7b857efd7db9061d81e914e4abcd8820bbcf6c4b20786
e16_twin_a,e16,held_out,twin,base,c9c92af4134e87c533c419e31ce9568fa454a57478679f8e644fd5b1c9e70853
e16_query_a_exact,e16,held_out,query,exact,0bbfb4dfb41800f1943fcab1f643b1cc0d2efc5d6c9283ab58c7d01f3a1dadb0
e16_query_a_transpose,e16,held_out,query,transpose,0648761ffee47896396d1227811ac794a866d5255576f4138b8e471db2d32138
e16_query_a_detune,e16,held_out,query,detune,1440559201af7fc379ecea552af65a098d65d2f2331f0f70e8bafc2f42dc937c
e16_query_a_timing,e16,held_out,query,timing,33580762ff0c38f200830644ff5421746f27b560855c937cbe04e24d21a790d1
e16_query_a_delete_rest,e16,held_out,query,delete_rest,2defa4cb9797bc14fab371334962188a072af1ea5976f74d93f9163ff3452d5e
e16_query_a_delete_closed,e16,held_out,query,delete_closed,4154f9909c83ab9186835af204d4805de1f39a064536af7dcba4c28657e56541
e16_query_a_delete_two,e16,held_out,query,delete_two,129a63ded0038118e5ce56b49d0235151192abadf491b9d5099e8245e2b6abcb
e16_query_a_substitute,e16,held_out,query,substitute,ae01b2e7bc4d71fbeeb94a5c80db23be7c0c3311e9b3fde685ecde70ea35ddba
e16_query_a_insert,e16,held_out,query,insert,c63272b873d2344d2fc22b8831e870e55b9c2ec42abd0f3afa56c77c3db38d01
e16_query_a_delete_insert,e16,held_out,query,delete_insert,9b81cd17e1993ca5aae2dccffb5fb5a690becfe4b6664b606ae5410e56339565
e16_query_a_weak_present,e16,held_out,query,weak_present,6882fe92e4241295fb8fcfa142b7e1dc1f74f14911a2273ea52ad32ea2c8caf9
e16_query_a_mask_present,e16,held_out,query,mask_present,42c75f3c5535850f194b4261489f191d514054e04c81c30911ee17180e0c2ddd
e16_query_a_mask_absent,e16,held_out,query,mask_absent,e0283f9596841abdae3f15980ef4c31716124f644f1d41b317916ccc95264d40
e16_query_a_merged,e16,held_out,query,merged,3d2d3fe9cf4f2c6fe6d965437fa5fb9e3946aace18535007be7067333a86292b
e16_query_a_legitimate_rest,e16,held_out,query,legitimate_rest,617ba7e789d7f9cbef044041b21a1e134970a6ce73013998af854487ed412c60
e16_query_a_delete_transpose,e16,held_out,query,delete_transpose,817798ec8e7eabe05a43584e541bd1ca8c937183513dbb4b4b6fc85d18a62ba4
e16_query_a_delete_timing,e16,held_out,query,delete_timing,a31382d22afc27fc89f1400c839fbb6130ae1417394c51213651c79f3f25b8c5
e16_query_a_delete_detune,e16,held_out,query,delete_detune,04906909327382371701da70e79c32f77c48a3af79938a4eac4d6976d1110113
e16_query_b_exact,e16,held_out,query,exact,cfe9e8107c01db5dbf8d0b37a6e639fcc4f7611fffcbfec5bcac299591b08c8b
e16_query_b_transpose,e16,held_out,query,transpose,a0d3ba4b16a88135f6a2fbad741634c000e4200aa13ff58ee09d1884d2fc3ba3
e16_query_b_detune,e16,held_out,query,detune,30ef521133aabb19929879672973d436909be28001c0e1141003595c611c5d20
e16_query_b_timing,e16,held_out,query,timing,65151cf52105b74e31484f8cfd92b77567eb49bf48b920c6caad8d0921c8f437
e16_query_b_delete_rest,e16,held_out,query,delete_rest,06adf495fff87c1506214d94b497f16dd13355b004b8aa934e4f9616ee58d8ba
e16_query_b_delete_closed,e16,held_out,query,delete_closed,c2f7c665f3d9a8ee89c23e7baf26428d6e068d6529eb1a6c91706de3e811ac5f
e16_query_b_delete_two,e16,held_out,query,delete_two,536b6e161ec71b8f044fdb80d78c69e30edaab1f5e7943256e747721bd3170af
e16_query_b_substitute,e16,held_out,query,substitute,7a5d279683ae144ebb8786587ef448d6e4f1825ebf2a48d73627bdbb51e80284
e16_query_b_insert,e16,held_out,query,insert,177051f776389c01d305e1958f84b120175c07aff5b0933417c4559740c6205d
e16_query_b_delete_insert,e16,held_out,query,delete_insert,6c93f7c04c28e372fc4f04f0d4ff607403b627402e33e7e9e34e30bb5e309776
e16_query_b_weak_present,e16,held_out,query,weak_present,6dea2fa6e92a282365d15843fc75cb63ceeaedb5f1e2fbc030b95703cda56ce5
e16_query_b_mask_present,e16,held_out,query,mask_present,cc743b7cfdfe16832b025efd96a0410f8a90ade651d8d3264d4dc05e7d69c28c
e16_query_b_mask_absent,e16,held_out,query,mask_absent,9c887c657ba7055a48612be90f1abf866f1988d0e53d08cba132098c7bffed51
e16_query_b_merged,e16,held_out,query,merged,df03257290f377c27d8a58461d91cf4168f6a27e3619d4669c772b2b8b2026d1
e16_query_b_legitimate_rest,e16,held_out,query,legitimate_rest,9c47942bc881f61b060c5a0c3c91f0a081d76537d762a58d871374b9ddc98252
e16_query_b_delete_transpose,e16,held_out,query,delete_transpose,ddbf040160d4e92138bc1a657b67489a2104a0094bae711aec80f6042605f847
e16_query_b_delete_timing,e16,held_out,query,delete_timing,e163d79125960d865d80379bab86b36c407ae7bf68af0e9f2712963069f4f590
e16_query_b_delete_detune,e16,held_out,query,delete_detune,ab6cbbfa05784d3a49ad39fadf7f87c195b7d96a1d8c23d16bfb700cc8c7716f
e17_reference_a,e17,held_out,reference,base,705c205955c0eeb87f6625eaf06527e0bd66e76e0c329dd81694f585d5005e11
e17_reference_b,e17,held_out,reference,base,d4f3d88b70acf39755160b79457ec73cffdc4d36e2f567d708f0ea9c48b0e41b
e17_distractor_0,e17,held_out,distractor,base,6acc38aef587552bb7161e980f40175d6aff5a260e94e6b7572a3c6636269c16
e17_distractor_1,e17,held_out,distractor,base,a925e8edf451362ea72b45272d7e3cf8fcd505b71d0bedc2091547f847fde68f
e17_distractor_2,e17,held_out,distractor,base,42b5b0b69c58b99e7513715f437e251f29b930b0f155b2e3dc2bde7bafc7b189
e17_distractor_3,e17,held_out,distractor,base,19126fd13c40531fe41cdd96cf11fec4103c33a4c4dae29c3e5eab80d429e123
e17_distractor_4,e17,held_out,distractor,base,122a62bed47e028f8aef8f76f345fb4a3a7b2dc7cc242a429ad9a871f8c801ef
e17_distractor_5,e17,held_out,distractor,base,47456272590d91074670967d39fb8f69873b029b780664c77df7fd5184c9c21e
e17_distractor_6,e17,held_out,distractor,base,122e74eb85dc91762e6656d446fcd124030fc7703424593ac4c968edcaa47253
e17_distractor_7,e17,held_out,distractor,base,29ceb356bc0ca74aaafb0e64f3e43f86f30c423aa0b389a460632f127b58c2c5
e17_twin_a,e17,held_out,twin,base,a283db14983b91c18c0a9ef87fe795c6d712beec8a138a3decf3c94cf92a34fc
e17_query_a_exact,e17,held_out,query,exact,705c205955c0eeb87f6625eaf06527e0bd66e76e0c329dd81694f585d5005e11
e17_query_a_transpose,e17,held_out,query,transpose,c28e47270bc6c287f70dc6a0c41d917a16a5411a2ee6848c045e20a1cc617e64
e17_query_a_detune,e17,held_out,query,detune,785fee97f4c8f5176b7c28075f043bf648acaa6d00a2f00ad4bd785bc8a37b1a
e17_query_a_timing,e17,held_out,query,timing,fccd3c0b784bf2d9b9c06d3878dfcf7b23dc083d6c23b6118b2f13d2491478bf
e17_query_a_delete_rest,e17,held_out,query,delete_rest,e21d5dc1c48708102c796c59bfc730f8c26534f0508b5db660597a57bc558ad3
e17_query_a_delete_closed,e17,held_out,query,delete_closed,84b01134d7948c4474c53f7402319360b5a25931392ca7792d0b1bbeedb99bef
e17_query_a_delete_two,e17,held_out,query,delete_two,347eb3b9822298c8ec4bfb3f1dcd890151e61b470390af82aeffaaf163dafc15
e17_query_a_substitute,e17,held_out,query,substitute,05033f44b65a51ef1b1f20d886ff3e28419b671b0478826b9ee880ed1a7a73ee
e17_query_a_insert,e17,held_out,query,insert,b0a3cb5ea9abdf38711cec66f4cdd0e8434c64641cab4f6dcbf1f936097744f9
e17_query_a_delete_insert,e17,held_out,query,delete_insert,5064536461738738833b143fc872bc66132fabd865d19bcb379f5d23d5c343b1
e17_query_a_weak_present,e17,held_out,query,weak_present,7d71908c8e46247e0569f1df817f8300befc8ec55ad856130f98fcd767e5322c
e17_query_a_mask_present,e17,held_out,query,mask_present,89ea9065ab15f9c7398bbeef7a309155c8d501a0fcb60b23060675a443619415
e17_query_a_mask_absent,e17,held_out,query,mask_absent,e30abfcd77d9399fd4bbf56b1bae406469293f7de10d143bc11da3778e9d0d5e
e17_query_a_merged,e17,held_out,query,merged,974bf05f21e412931ca6f612cab4938681089edc85785b7da5cb34cb5f6ea5ed
e17_query_a_legitimate_rest,e17,held_out,query,legitimate_rest,8f54969c4c2003b0a63807d795ae53d142fa0d783e32c0481b8f0348c2457632
e17_query_a_delete_transpose,e17,held_out,query,delete_transpose,f7d512e82977fa48a2e330e964ccf3e9f90cd4f2e6b0c3922021481df46ef864
e17_query_a_delete_timing,e17,held_out,query,delete_timing,dd890da2c18a9dd8fed62d60a37bf876942470e5c3eb9ce811ba204d7770be8f
